id,down_time,up_time,action_time,word_count,Inpu,Move,Nonp,Past,Remo,Repl
e6cce993,739,1733533,180354,312,2052,0,75,2,303,2
e6e75b5a,1770,1786184,360897,369,2732,0,133,1,600,3
e6fbb647,45601,1819789,165438,232,1667,0,169,0,274,0
e731a4d4,2398,1795041,260651,374,2658,0,119,0,432,1
e73d822b,54026,1415914,439270,518,3421,0,888,0,115,0
e74a7639,1336,1650311,204603,272,1744,0,250,0,75,0
e74cdd1b,66213,1731092,297736,266,1579,0,36,1,101,0
e76cf799,4762,1857191,478539,700,3996,0,94,0,223,1
e7808797,3807,1819023,357979,538,3355,0,199,0,384,0
e78f568c,6288,1804921,301721,413,2565,0,131,0,238,3
e794f432,20747,1789837,157477,207,1353,0,61,0,192,0
e7bf19b1,109909,1800736,341046,330,1830,0,96,0,156,0
e7f05c8a,13845,1834655,167011,217,1522,0,124,0,204,0
e7fe6607,28261,1765073,417846,421,3517,0,62,2,704,1
e80f36a0,35705,1797140,210871,318,1730,0,216,0,37,1
e817ec7a,1760,1791400,522502,749,5706,0,256,1,897,13
e86a132d,2542,1811976,236971,538,3584,0,50,0,174,0
e86ef821,2495,1796636,259163,281,1792,0,68,0,253,0
e8a6381d,86146,1809784,192940,534,3629,0,155,0,483,1
e8b674c1,87958,1801274,165415,265,1545,0,101,0,131,0
e8f1926a,161814,1906718,114115,204,1020,0,112,0,15,0
e937b66e,903,1746512,297150,434,2918,0,122,1,585,0
e952ad6f,1701,1724496,247270,304,2287,0,153,0,427,0
e98e0a41,3591,1794980,362474,503,2870,0,91,0,231,0
e9901ca6,697148,1653484,351752,405,2730,0,318,0,384,0
e99a18d1,1073,1685391,278064,327,2307,0,634,0,360,0
e9b68199,11213,1717787,766588,728,5732,0,228,0,388,15
e9bac206,20205,1806378,458607,412,3726,0,574,0,1211,3
e9e25b02,63767,1807202,171360,304,2132,0,73,0,319,0
ea0dfde0,1120,1797238,349340,322,2250,0,616,0,308,2
ea0f84a6,1700,1759986,177159,313,2027,0,102,0,265,0
ea411cc5,3072,1650378,197238,276,1776,0,42,0,133,0
ea43e32d,2248,1840816,188656,247,1647,0,77,0,231,0
ea6f3b93,41501,1791311,301033,378,2734,0,163,0,527,0
ea71cc1a,85016,1790333,233273,210,1614,0,23,0,286,0
ea735e2d,1676,1773650,270446,254,2053,0,623,0,729,0
ea7c2867,3007,2384170,123882,201,1444,0,157,0,206,0
ea95de7c,34734,1800220,460144,419,4412,0,634,0,1034,18
eac07dd0,69001,1789028,215653,388,2695,0,35,0,541,0
eac9e436,11288,1850520,524585,823,6027,0,618,0,800,0
eaed1826,7757,1790907,275366,301,2451,0,134,0,735,2
eb5b8e69,401,1716701,216189,320,2303,0,141,0,469,2
eb5d1609,21428,1798438,265888,357,2107,0,280,0,190,2
eb7992ef,1492,1443262,133294,239,1582,0,49,0,178,0
eb968f4a,41977,1674077,399923,365,2516,0,53,0,479,0
eba9ed17,1493,2085361,447473,393,3666,0,225,0,585,6
ebd38edc,1809,1631189,393507,396,2434,0,540,0,514,1
ebe17e7d,1425,1832573,423979,526,3303,0,214,0,149,2
ebf6d57e,5936,1803973,235475,232,2091,0,293,0,290,9
ec0efc3e,69402,1789282,273659,282,1954,0,82,0,210,4
ec1bfe78,2435,1791336,204388,285,1783,0,301,0,206,0
ec234dba,2745,1806846,263329,257,2012,0,108,0,653,1
ec324099,1959,1808666,530738,585,3881,0,187,0,288,3
ec339aeb,34267,1790097,224186,249,1430,0,59,0,240,1
ec816a28,79174,1754910,497830,564,3332,0,161,0,93,0
ec9a3e6d,2467,1776710,632904,466,4241,0,162,1,1250,3
ecafe4d8,1998,1828662,141630,210,1624,0,353,0,361,1
ecb4af9f,106636,1796433,410715,723,4217,0,116,0,144,0
ece37736,37450,1784366,162278,238,1561,0,51,0,112,0
ed172a79,29826,1810933,308770,267,2214,0,82,0,430,7
ed3202cf,24521,1879035,441830,474,3045,0,74,0,354,0
ed51c841,40565,1797329,295453,301,2387,0,137,0,679,0
ed8734dd,833,1789896,386044,303,4040,0,195,3,1794,9
ed9933ce,8634,1787923,160891,204,1330,0,294,0,162,0
edc6ce98,94515,1615745,266244,212,1377,0,154,0,84,0
edd55568,14012,1765329,530696,480,3168,0,87,0,282,1
ede8940b,1700,1806457,672090,702,4754,0,331,0,706,2
ee11b25c,4038,1820956,412875,228,3796,0,229,0,466,1
ee1a9853,29148,1781390,479875,552,3578,0,109,0,422,1
ee2a0546,33080,1818423,578821,593,3815,0,116,0,313,4
ee34c541,9912,2083506,227497,246,1671,0,139,0,262,0
ee4a8e44,961,1815447,525776,829,5202,0,606,0,441,0
ee5110f5,46386,1790426,352750,225,2002,0,69,0,692,0
ee5ecc19,127781,1781911,250515,298,1930,0,76,1,257,0
ee73809c,140171,1763654,153536,243,1459,0,70,0,60,0
ee80edbb,25850,1764207,600382,860,5428,0,188,0,663,6
ee911fdc,71173,1799968,421496,712,3962,0,97,0,107,1
eea1cab8,42496,1673301,374360,407,2525,0,49,0,303,2
eed0ee0e,27584,1794983,328815,299,2226,4,230,0,366,6
eed37e33,273,1797031,476674,544,4662,0,136,0,1169,1
eed7c3f4,1918,1859487,295104,250,1843,0,134,0,348,0
eeda6773,32949,1677389,213497,388,2508,0,56,0,172,0
eef796e6,1003,1743106,66455,126,823,0,34,0,136,0
ef49c621,2209,1791804,522615,832,6164,0,413,1,710,10
ef4bcc6b,54055,1786472,136231,222,1327,0,104,0,77,0
ef57841d,3325,1782046,257664,408,2850,0,87,0,324,4
ef5beee6,36793,1700599,317631,371,2430,0,68,0,252,1
ef754fae,74908,1763799,235950,200,1504,0,83,0,331,0
ef7c6ea1,14731,1787349,903757,1118,7276,0,314,0,432,0
efa94074,31255,1803529,446233,350,2118,0,458,0,199,0
efaa8ea2,1279,1853754,508543,423,3984,0,984,0,1699,0
efad11bd,67589,1768277,305296,405,2767,0,132,1,177,5
efb39280,25225,1772000,318116,405,2879,0,357,0,452,0
f009c177,50561,1795420,300217,521,3691,0,160,0,427,1
f01e26bb,39828,1883675,622014,569,3816,0,3581,0,484,0
f0209f34,36961,1784840,213112,370,2007,0,64,0,60,0
f04670f7,13455,1792315,496599,818,4821,0,806,0,238,0
f08f6465,9319,1775820,202788,204,1494,0,26,0,12,0
f0c5c4f2,892,1611976,284270,328,2581,0,339,0,667,0
f0da0629,1274,1713817,514732,600,3873,0,101,0,275,5
f0fb2654,3406,1744158,338454,378,2488,0,53,0,363,0
f16080ce,109469,1806655,342467,212,3227,0,163,0,630,1
f1731319,1033,1756761,463172,475,3265,0,763,0,323,4
f17fa30e,192150,1869790,440230,443,3393,0,382,0,534,3
f185661d,5069,1802147,427426,396,2752,0,83,0,341,5
f19fb786,3804,1763491,493532,504,3136,0,91,0,246,0
f1d5d6b9,342620,1980379,164032,247,1527,0,33,0,103,0
f1f4cc46,40237,1751916,185438,230,1360,0,314,0,125,0
f2021d46,26728,1785505,378950,401,2647,0,69,0,286,0
f202bb11,41715,1793124,397780,692,5694,0,181,0,623,11
f209bec2,1742,1809889,214508,325,2259,0,69,0,105,0
f212d295,32746,1796270,389221,305,2849,0,879,0,1039,0
f22ce81b,1255,1731847,404112,590,3855,0,110,0,586,0
f2399f11,38766,1765762,361084,331,2068,0,618,0,151,0
f2597afd,1061,1775063,189022,344,2161,0,548,0,148,0
f26e1dd2,1786,400006,81843,212,1190,0,26,0,63,0
f27ece1e,1384,2562971,142181,213,1531,0,205,0,315,0
f28baf86,1809,1731665,255552,528,3029,0,103,0,241,0
f28f6017,1832,1761033,304750,462,2666,0,62,0,161,1
f292a107,31807,1694738,560623,443,3454,0,108,0,1066,0
f29f284a,735352,2155669,148709,208,1223,0,73,0,76,0
f2c4d0bb,43150,1955689,296613,412,2616,0,142,0,223,0
f2c7963f,781,422793,219370,361,2151,0,52,0,80,1
f30d37f9,720,1750579,154191,200,1282,0,49,0,122,0
f31cd643,1226,1784131,505900,746,4330,0,102,0,214,2
f359fc4a,9896,1805868,673531,514,3700,0,119,1,487,0
f3778d8e,1008,1797972,517498,502,3578,0,849,0,787,0
f38fcfd4,1966,1819182,205379,230,1435,0,16,0,86,0
f3ad364f,24737,1838591,542561,808,5349,0,143,0,430,6
f3b6b53e,154136,1809918,701454,719,4597,0,539,0,474,2
f3e08757,672,1760740,431684,597,3839,0,65,0,398,0
f3e59808,1239,1536783,169342,270,1642,0,61,1,143,0
f3f9174e,5463,1905141,96615,164,1103,0,43,0,44,0
f3fb665a,51650,1582965,179167,321,2246,0,137,0,289,0
f3fcf7ad,34783,1771120,266333,341,2032,0,26,0,59,0
f4080033,58200,1808355,241543,444,2627,0,104,0,189,0
f413c831,171990,1962765,121356,201,1180,0,54,0,76,0
f418ed5f,730,1799818,679327,1080,6491,0,143,0,344,5
f422aeed,1211,625710,161941,260,1734,0,35,0,274,0
f42b441c,27497,1648028,229503,282,1716,0,128,0,181,0
f42b9e9f,57312,1804107,505418,521,3390,0,165,0,516,0
f439e38d,2176,1650427,362483,523,3820,0,180,2,702,5
f43db247,2148,1492934,298141,359,2247,0,74,0,185,0
f44c5550,33234,1820311,670660,500,5707,0,534,0,1872,0
f44f11f1,1405,1798887,375638,509,3656,0,443,0,736,0
f462f23c,39512,1787643,180868,331,2028,0,43,1,166,0
f495bc5e,1400,1765955,347275,506,3332,0,93,0,245,2
f5003d20,41409,1205983,156877,268,1704,0,96,1,85,0
f518aa1d,36077,1799064,402706,576,3213,0,142,0,147,0
f55c1c6b,1433,1805216,120377,211,1410,0,429,0,133,1
f564c467,61564,1571700,150848,201,1193,0,53,0,89,0
f56f5478,708779,3148719,62061,226,1369,0,93,0,131,1
f57d7159,24827,1638851,343685,635,4326,0,488,0,533,2
f58a6673,94015,5405146,727075,466,4845,0,107,0,1410,9
f599185c,58955,1795359,282832,211,2557,0,128,0,1197,0
f5a49c19,56784,1860639,367382,290,2734,0,155,0,1273,0
f5ae59e6,184603,1789894,234643,451,1924,0,98,1,168,1
f5b04434,211123,1789820,232643,242,1818,0,181,0,412,0
f5d14e2c,74961,1802514,178157,215,1431,0,84,1,147,0
f5d8ccf9,50283,1807774,385205,378,2291,0,103,0,141,0
f605d266,43867,1803349,206440,232,1557,0,124,0,59,0
f606143f,7883,1769813,600837,349,3404,0,715,0,1265,0
f62fd7f3,37281,1817824,413690,583,3998,0,93,0,589,2
f646700f,2384,1689062,291981,297,2274,0,2335,1,329,7
f64b2e1f,58402,1751643,361919,361,2430,0,300,0,131,1
f64d14ff,25097,1794775,382625,529,3547,0,115,0,360,0
f65551e4,49495,1727274,245270,445,2782,0,42,0,215,0
f65da054,92266,1791761,158465,209,1567,0,119,0,232,0
f686be9a,19353,1707638,413935,528,3781,0,922,0,656,0
f68fab1a,62899,1766545,183647,291,1650,0,118,0,44,2
f69a7e8b,40063,1820194,260812,330,2610,0,145,0,564,0
f6ba36c4,897,1774680,738034,762,6041,0,211,0,1458,1
f737aea7,24430,1800326,391318,230,2574,0,324,0,746,0
f73a3078,865,1771279,168413,275,1790,0,33,0,208,0
f748f79f,1735,1795200,677180,514,4079,0,169,0,772,1
f7551231,2547,1790855,255636,265,1804,0,15,0,209,0
f772262b,27862,1388405,198317,207,1888,0,257,1,168,0
f79335cf,82056,1811692,307297,406,2499,0,134,4,175,1
f7a8641b,55930,1828948,194298,405,2322,0,358,0,99,0
f7cf9bbf,35500,1799917,263955,223,2201,0,186,0,669,1
f802dd9a,43762,1808948,115807,257,1507,0,35,0,35,0
f82c8d7f,42617,1653127,305179,409,2839,0,87,1,549,1
f8699abe,756,1801969,314179,318,2274,0,76,0,225,0
f875f75f,5919,1806605,434395,367,3481,0,579,1,1355,0
f888ab41,68452,1812724,215693,233,1528,0,602,0,170,0
f8bed397,2891,1691483,368800,301,3003,0,172,0,626,13
f8f00deb,30371,1792947,185258,250,1726,0,104,0,257,0
f9511ff8,1218,1779875,135548,231,1322,0,165,0,47,0
f95ee168,2908,1799730,236958,477,2669,0,73,0,62,0
f9b99dd4,1693,1800136,277112,237,1861,0,35,0,652,0
f9cf5bf0,43521,1795847,296749,356,2149,0,98,0,125,0
f9d1846d,4891,1802277,391815,328,2347,1,127,0,80,3
f9d3981d,3554,1721079,278234,310,1822,0,71,0,98,0
f9eec00e,1944,1792507,261087,429,2900,0,99,0,296,6
f9f9b53f,105865,1869109,252175,371,2572,0,80,0,330,6
f9fd3268,19798,1780481,714904,843,6088,0,411,0,870,0
fa1a67ba,1590,1811669,171167,214,1422,0,402,0,221,0
fa34f270,12194,1799719,158286,204,1427,0,93,0,203,1
fa489e99,1165,1856021,552301,1161,8622,0,286,0,1238,0
fa6893a9,1173,1755277,466657,348,5263,0,137,0,1563,2
fa7a179f,1069,1797682,295321,318,1837,0,19,0,118,0
faa72937,1170,1564100,149425,228,1319,0,232,2,107,1
fadcab5b,5384,1778404,263640,360,2785,0,275,0,482,2
fae5bded,18761,1865622,915047,1052,6810,0,284,0,761,0
fb2cb7e6,1051,1846788,951659,501,5989,0,246,2,1107,16
fb4902e4,561,1793407,327453,414,3059,0,201,0,725,0
fb53dda6,2369,1849968,232906,229,1620,0,299,0,205,0
fb682f46,1447,1261421,366582,658,3810,0,114,0,251,0
fb6c9c09,460975,1680848,283276,228,1486,0,73,0,151,0
fb7849a6,1084,1785572,261996,266,2364,0,81,0,615,7
fb9b8674,43267,1805081,374272,355,2966,0,68,1,656,0
fc04d65c,106330,1819827,326252,418,2725,0,376,0,392,0
fc0d73b1,1630,1404002,257564,291,1819,0,181,0,172,0
fc564f46,15095,1764104,129034,222,1543,0,40,0,135,0
fc76950f,1431,1792449,376404,571,4158,0,916,1,93,38
fc95c51a,38382,1744891,562419,513,3667,0,1959,0,330,0
fca422ea,88478,1803655,301287,235,2199,0,76,0,940,0
fcd51d95,18872,1798748,400611,475,3274,0,182,1,522,2
fd1e6766,2593,1729879,249617,344,2139,0,178,0,139,0
fd25a501,2327,1780452,487596,309,3495,0,102,1,728,4
fd3ee9bb,30998,1795402,191577,581,3471,0,117,0,193,0
fd565688,31126,1803534,321333,350,2427,0,89,0,365,0
fd77c29e,146,1788899,212552,256,1639,0,163,0,195,0
fd802ea8,900,1797445,219614,224,1610,0,208,0,253,3
fd86ee30,2761,1702135,481375,527,4717,0,409,0,1387,1
fda155fa,4299,1785535,308371,644,4332,0,292,0,479,3
fde20dd8,21584,1786319,650826,718,5544,0,522,1,1446,2
fdecb7b7,25039,1789185,219725,329,2130,0,65,0,232,0
fe092635,27224,1773757,176952,283,1981,0,55,0,235,1
fe2065cc,60925,1696217,174779,218,1603,0,162,0,277,0
fe4b82ea,2939,776037,200923,317,2043,0,39,0,218,0
fe517d36,1769,1408817,143231,311,1791,0,153,0,178,0
fe5f3bdb,31221,1717649,503867,300,2660,0,70,0,1035,0
fe746252,94950,1746561,151322,361,2216,0,170,0,171,0
fe7cb4da,26732,1799864,416877,523,3147,0,293,0,209,0
fea58520,37120,1816849,179825,228,1543,0,120,0,78,2
fed10058,20652,1932004,242402,440,2482,0,65,0,112,0
fedefb50,40691,1763637,290729,410,2636,0,54,1,194,0
fee38d19,5187,1779379,156677,327,1979,0,80,1,92,0
fef49516,4566,1788643,268003,247,1613,0,496,0,151,1
ff25c55d,1263,1871036,270106,318,1945,0,28,0,112,0
ff2f2711,21983,1800401,215808,227,1804,0,80,1,387,0
ff387a10,21133,2079326,347874,480,3351,2,786,0,531,1
ff5ac707,31590,1791604,199923,214,1354,0,329,0,89,0
ff635a91,1175,1404463,242840,307,1907,0,371,5,227,1
ff7f1779,39009,1798714,319794,413,2807,0,67,0,468,0
ff90a677,22577,1671498,243660,286,1729,0,43,0,112,1
ff9a11ae,64512,1767702,421363,329,2773,0,120,0,741,6
ff9d1032,66519,1826540,211046,329,2296,0,98,0,366,1
ffab2ba4,19883,1678336,127798,314,1828,0,70,0,103,0
ffb8c745,22467,1791649,499670,461,3588,0,189,0,960,2
ffbef7e5,21732,1799174,214221,438,2395,0,148,0,60,1
ffccd6fd,23482,1959363,231580,201,2849,0,126,0,88,0
ffec5b38,19885,1508504,289439,413,2895,0,71,0,276,0
fff05981,39727,2070133,301235,241,2452,1,843,1,310,12
