down_time,up_time,action_time,word_count,Inpu,Move,Nonp,Past,Remo,Repl,Space,Backspace,Delete,Control,Enter
16476,1784305,220760,221,2009,0,47,0,612,3,279,612,0,0,17
323275,1872552,331310,405,2408,0,69,2,90,1,436,82,8,2,10
1712,1814531,285706,269,1720,0,807,0,207,0,299,207,0,0,4
29515,1806075,598119,400,2759,0,49,0,565,0,469,565,0,0,12
50383,1682968,308402,294,2423,0,343,0,733,0,462,733,0,0,4
25185,1757736,126137,207,1332,0,72,0,86,2,228,86,0,0,6
12251,1786038,484546,457,3510,0,516,0,751,12,625,741,4,1,8
740531,1494838,151151,200,1200,0,39,0,86,0,213,104,0,0,2
69379,1769374,306808,303,2192,0,122,0,350,1,357,350,0,0,14
767,1776038,564259,778,4898,0,137,0,553,1,913,556,0,0,6
3902,1736938,90921,211,1240,0,35,0,129,0,250,129,0,0,2
1124,1799586,200041,341,2095,0,69,0,160,0,383,160,0,0,2
49080,2619090,195568,357,2020,0,31,0,125,0,403,125,0,0,0
19385,1797236,369565,450,3575,0,90,0,537,4,599,537,0,0,13
47163,1859884,167981,239,1405,0,337,0,16,0,250,16,0,0,7
2383,2266124,147745,204,1418,0,256,0,161,0,248,161,0,0,8
36101,1743249,385843,246,1730,0,32,0,193,1,273,190,3,0,8
52154,1780820,322196,325,2762,0,118,0,769,4,455,770,0,0,9
60616,1859545,506422,344,3534,0,199,0,1248,0,606,1271,0,0,8
1246,1794519,358781,386,2708,0,959,2,649,4,513,648,0,5,9
25940,1770180,164093,292,1960,0,100,0,281,0,345,281,0,0,12
883,1827113,237983,291,1906,0,118,0,222,2,333,222,0,3,5
25602,2238508,282556,370,2684,0,175,0,318,1,424,313,5,0,12
1265,1810336,185209,223,1540,0,422,0,265,10,292,246,22,46,3
74230,1800405,150368,203,2091,0,319,0,805,0,308,852,1,0,2
1843,1797303,609906,429,4012,0,144,0,1139,1,652,1139,0,3,11
29790,501856,194764,250,1623,0,29,0,78,0,276,78,0,0,6
538,1750760,131877,200,1237,0,40,0,111,0,229,111,0,0,0
26675,1801834,288551,201,2429,0,31,0,1304,0,456,1313,0,0,4
2582,1771039,131440,234,1401,0,87,0,77,0,247,83,0,1,5
3209,1781006,552629,688,4260,0,228,0,385,1,799,383,2,0,5
110929,1805224,454335,631,4107,0,701,0,285,8,700,285,0,0,8
91201,2081190,257401,245,1803,0,148,0,466,0,320,466,0,0,15
1961,1762315,343748,507,4462,0,81,0,902,1,723,902,0,0,11
35907,1465272,372963,325,2285,0,394,0,265,6,403,265,0,4,8
2367,1314989,177776,315,2105,0,34,0,256,1,347,256,0,0,6
844,1815384,950927,961,9091,0,414,0,3370,1,1508,3370,0,3,15
1635,1787223,232667,247,1487,0,2,0,24,0,290,24,0,0,6
36129,1583743,240124,335,2291,0,80,0,279,0,373,279,0,0,5
139747,1728193,305371,326,2172,0,157,0,424,0,404,424,0,0,6
129461,1760840,382352,357,2712,0,460,0,647,0,474,641,6,0,4
18864,1703768,266054,526,3125,0,57,0,86,0,542,86,0,0,14
1147,1777032,165293,239,1478,0,201,0,185,0,272,185,0,0,4
5348,1799341,194932,218,1403,0,254,0,131,2,251,131,0,1,4
48862,1233171,222316,346,2232,0,158,0,179,8,404,179,0,0,8
1968,1456319,347651,361,2059,0,78,0,143,1,388,142,1,0,8
34045,1756773,505575,496,3455,0,191,0,465,10,575,466,0,0,8
999,1774267,429380,237,2433,0,66,0,963,0,359,964,0,0,5
28433,1856023,215436,430,2730,0,166,0,246,0,468,216,30,0,14
25119,1807407,380368,480,2783,0,144,0,119,0,502,119,0,0,11
60414,1976432,296756,293,1928,0,84,0,101,0,305,101,0,1,10
38314,1801029,557170,521,3730,0,71,1,707,2,621,707,0,0,47
2405,1834250,313076,311,2118,0,154,0,409,0,433,413,0,0,11
2212,1789798,312884,399,2617,0,809,0,212,0,508,211,1,0,4
929,1625204,371627,571,3649,0,56,0,409,0,633,411,0,0,6
155352,1873139,393881,319,2193,0,52,0,119,1,337,119,0,0,7
1401,1868512,464671,329,2781,0,175,2,486,20,490,483,0,16,5
2880,1801515,209945,223,1680,0,262,0,365,0,281,366,0,0,6
1962,1205646,178828,262,1681,0,37,0,44,0,293,44,0,0,7
3680,1738028,114253,213,1264,0,39,0,70,0,223,70,0,0,0
27581,1783843,325471,398,3316,0,118,0,769,9,561,769,0,0,9
1668,1825331,539018,563,3421,0,310,0,316,1,615,316,3,0,11
73734,1802851,253784,253,1833,0,684,1,269,0,331,269,0,0,25
21222,1790909,165316,261,1539,0,163,0,81,0,286,81,0,0,5
711,1798231,143430,202,1217,0,41,0,134,1,247,134,0,0,2
65987,1765832,247474,238,1536,0,89,0,14,1,271,14,0,0,8
1594,1840917,365953,415,2711,0,80,0,165,0,433,165,0,0,7
86341,1774450,198824,255,2100,0,67,0,632,1,354,633,0,0,4
3609,1802805,377548,272,2073,0,137,0,329,0,329,336,0,0,10
5893,1388531,156371,235,1616,0,77,0,137,1,253,137,0,0,3
6727,1813009,193567,243,1788,0,89,0,299,0,335,297,2,0,13
34158,1794530,210117,348,2214,0,1865,0,43,2,386,0,52,0,4
433655,1698437,134475,202,1436,0,81,0,219,0,241,219,0,10,17
31750,1731840,409009,207,2595,0,90,0,715,0,478,715,0,0,2
15201,1398730,227912,248,1633,0,67,0,314,0,288,332,0,0,4
12732,1789268,385392,425,3028,0,102,0,376,4,523,378,0,0,11
29428,1859935,631944,630,5003,0,1636,0,1152,3,933,1152,0,1,15
3425,1807205,912113,408,6129,0,64,0,2702,1,1939,2704,1,0,60
157336,1780831,271963,381,2538,0,64,0,332,2,444,332,0,5,7
77464,1794371,269840,308,2218,0,200,0,646,0,431,646,0,0,5
26854,1797381,505316,765,5300,0,556,0,695,1,978,695,0,12,25
1504,1815853,214775,307,2301,0,232,1,444,2,394,429,19,3,11
1542,1577169,325114,450,3304,0,77,0,295,1,509,295,0,0,4
10826,1829032,235156,241,1666,0,85,0,219,3,295,219,0,0,14
47194,1735888,265146,336,2557,0,168,0,546,10,450,508,38,0,6
78776,1628771,395397,230,1983,0,69,0,560,0,317,560,0,0,11
164206,1780288,513691,362,2935,0,2097,3,504,4,561,377,124,14,26
361576,1837795,303783,423,2710,0,43,0,218,1,461,218,0,0,2
997,1793037,247053,350,2207,0,56,0,130,0,386,130,0,0,10
20163,1793634,592106,576,4572,0,100,0,716,0,756,716,0,0,11
5102,1806762,461166,470,3733,0,865,0,892,9,679,892,0,0,9
33654,1031773,372757,416,2619,0,28,0,139,0,441,139,0,0,10
101843,1677340,246086,292,1815,0,38,0,240,0,330,240,0,0,5
1483,1784841,584066,626,5056,0,445,0,965,11,899,893,72,0,19
59309,1714796,272661,314,1939,0,64,0,73,0,324,72,1,0,10
1157,1519313,450431,405,3134,0,1904,0,755,0,539,764,0,1,8
32439,1802937,446924,394,3010,0,79,1,542,1,477,542,0,0,9
1618,1572361,404458,471,3165,0,339,0,482,2,581,489,0,0,11
32918,1830035,447871,435,3188,0,282,0,802,0,578,802,0,0,14
163119,1889289,277792,299,1850,0,125,0,33,0,459,33,0,1,33
5593,1860246,391153,415,2848,0,653,0,447,1,506,447,0,0,6
4792,1969718,410945,538,3302,0,96,0,362,0,595,362,0,0,3
40047,1799980,378987,642,3650,0,78,0,247,0,684,247,0,0,10
124618,1738341,181046,258,1894,0,229,0,363,0,315,363,0,2,7
48642,1875948,223934,311,2023,0,181,0,389,0,416,389,0,0,6
55962,1833066,324905,293,2319,0,155,0,575,0,408,555,20,0,15
1148,1783329,391249,532,3493,0,351,0,449,8,612,449,0,0,8
1014,1870670,456708,422,3804,0,618,0,351,23,644,341,10,95,6
25728,1767160,335752,469,3137,0,123,0,252,3,526,252,0,0,9
4116,1800929,197280,242,1772,0,126,0,234,2,353,234,0,0,7
3198,1792600,197568,216,1594,0,38,0,314,0,293,314,0,0,2
2345,1779128,165300,334,1986,0,59,0,168,0,387,168,0,0,9
920,1791062,441631,488,3600,0,251,0,737,3,649,737,0,0,8
122968,1811592,186705,220,1593,0,76,0,285,0,259,284,1,0,14
34980,1805759,237511,239,1804,0,55,0,433,0,367,434,0,0,4
1112,1787927,360543,482,2853,0,180,0,159,0,515,159,0,0,10
4049,1765045,202589,223,1422,0,45,0,186,0,241,186,0,0,12
30464,1772816,603668,545,4780,0,68,0,1379,1,719,1366,13,0,7
27441,1798925,544339,564,3776,0,1174,0,565,0,674,565,0,0,8
40469,1803141,436044,522,3397,0,103,0,393,3,593,393,0,0,10
6272,1795385,432920,492,3273,0,218,0,396,1,575,396,0,0,13
37441,1804530,473262,295,2901,0,636,0,794,1,590,815,0,1,5
46382,1754927,230386,324,2263,0,475,0,320,1,372,266,54,1,7
107090,1794789,306536,439,2655,0,48,0,177,0,483,177,0,0,9
17988,1778314,208212,228,1404,0,63,0,155,0,247,158,0,1,8
30154,1795643,716932,793,5730,0,145,0,1036,3,1081,1036,0,0,11
1058,1614401,453163,443,3090,0,289,0,569,0,579,569,0,0,7
16428,1792665,175153,266,1653,0,105,0,197,0,292,197,0,0,10
8976,1788912,180321,232,1633,0,87,0,353,0,292,359,0,0,2
86663,1819042,456461,511,3514,0,629,0,473,2,613,460,13,0,10
8112,1397952,408673,272,3332,0,122,0,547,0,594,547,0,0,8
18357,1792395,308013,448,2726,0,120,0,372,0,536,372,0,0,6
59080,1790660,582662,642,4029,0,87,0,611,0,751,611,0,0,4
164493,1885491,217548,381,2219,0,52,0,54,0,388,54,0,0,6
34840,1817027,160384,214,1827,0,111,0,534,3,305,534,0,0,8
157557,1915256,188521,212,1239,0,56,0,52,0,220,52,0,16,0
42383,1736259,320148,335,3334,0,649,0,976,0,568,855,126,0,10
17842,1777368,796114,772,5121,0,183,0,716,3,907,716,0,0,8
628,1857486,382322,435,3553,0,381,0,995,3,654,995,0,1,8
1217,1796111,586712,533,3485,0,3998,0,154,0,581,155,0,0,6
3616,1801316,294696,244,1520,0,906,1,123,2,268,122,0,5,13
1394,1806216,826773,890,5199,0,4406,0,299,0,961,299,0,0,10
1151,1739439,271258,244,1922,0,62,0,147,3,339,147,0,0,9
129492,1849923,127553,236,1666,0,167,0,100,0,250,100,0,0,20
1297,1790339,433051,356,2983,0,149,0,703,0,526,710,0,0,7
32257,1796503,326272,325,2215,0,40,0,319,0,377,319,0,0,0
824,1792213,318950,479,3233,0,64,0,486,0,590,486,0,0,12
4451,1794959,586566,549,3913,0,126,0,749,0,683,749,0,0,18
48988,1856932,573574,607,3726,0,142,0,351,3,693,351,0,0,8
74409,1805257,362204,619,4370,0,371,0,856,5,803,865,0,0,11
80858,1796215,188754,337,2260,0,368,0,189,3,376,161,28,1,16
17800,1514318,168515,299,2035,0,112,1,193,1,332,193,0,2,6
39085,1808393,259254,386,3070,0,94,0,584,1,532,584,0,0,9
65283,1797503,464056,362,2694,0,321,2,624,2,518,580,44,0,6
120434,1778575,239072,235,1351,0,510,2,64,1,239,63,0,20,4
7108,1852193,183629,371,2366,0,36,0,195,2,411,194,1,0,8
3541,1799065,316799,267,1876,0,140,0,187,3,305,170,17,0,3
1392,1669426,224933,250,1915,0,89,1,325,4,316,325,0,0,4
29445,1798779,200684,385,2375,0,464,1,293,0,448,292,0,1,12
31201,1789646,280505,381,2585,0,118,0,194,13,454,194,0,0,11
28677,1829097,264845,474,3083,0,180,0,326,0,520,326,0,0,6
5646,1882494,186188,284,1965,0,185,0,155,2,312,155,0,0,4
155138,1798192,197721,360,2407,0,99,0,372,0,427,372,0,0,9
44059,1876646,223242,485,3218,0,80,3,370,1,534,73,294,0,19
35176,1393891,260582,300,2116,0,328,0,262,5,348,261,1,0,4
18493,1800715,557996,777,6008,0,190,0,1375,0,1057,1368,7,0,20
5306,1753697,163839,206,1398,0,176,0,288,0,246,343,0,0,6
2275,1799929,247795,212,1542,0,194,0,291,0,301,280,11,1,6
19211,1812519,411932,600,4290,0,175,0,473,2,686,472,1,0,8
1978,1184629,547361,457,2768,0,153,2,355,0,471,355,0,4,13
36486,1798796,379408,474,2822,0,205,0,222,0,539,222,0,0,7
1547,1099707,517303,578,3583,0,295,0,180,1,597,180,0,0,16
176028,1784293,176747,262,1655,0,102,0,189,0,315,200,0,0,4
143430,1806577,164145,269,1835,0,62,0,160,0,388,160,0,0,4
8147,1826871,266830,419,2702,0,122,0,162,0,449,162,0,0,8
25173,2175113,348062,320,2174,0,81,0,397,0,373,397,0,1,12
31310,1789777,607665,649,4266,0,268,0,401,0,750,401,0,0,6
33746,1805815,201314,347,2175,0,663,0,140,5,384,140,0,0,7
52364,1819512,94931,214,1018,0,85,4,75,1,196,72,3,6,0
5584,1769748,222304,240,1563,0,161,0,132,0,268,131,1,1,7
35391,1710572,492739,547,3636,0,83,1,678,1,731,678,0,0,0
2607,1809512,191261,361,2269,0,914,0,118,2,393,117,1,20,12
44540,1799007,548954,694,4256,0,397,0,361,0,752,361,0,0,6
29269,1797345,183226,289,1947,0,65,0,405,0,367,405,0,0,11
149861,1333504,159065,207,1347,0,127,0,121,0,267,122,0,0,5
33979,1787431,339099,330,2533,0,104,0,378,2,396,378,0,0,8
1121,1784729,223352,289,2065,0,203,0,391,0,381,390,1,0,10
1142,1797910,509271,747,5646,0,144,0,920,2,979,934,0,0,16
23839,1835809,377034,281,2996,0,694,0,1299,1,516,1299,0,0,8
14260,1813548,280939,455,2993,0,155,0,133,8,527,133,0,0,8
4854,1768469,420466,644,4118,0,367,0,164,0,669,164,0,0,8
1749,1772740,461984,640,4215,0,115,0,470,0,713,470,0,0,16
32895,1867821,595741,589,4910,0,121,0,1167,3,799,1167,0,0,8
5555,1754196,182199,333,1988,0,52,0,37,0,349,37,0,0,4
67816,1800492,312772,225,1800,0,990,0,354,0,388,378,0,0,6
13953,1797556,403604,570,3073,0,214,3,112,1,602,111,1,4,6
1110,1514768,248324,412,3010,0,162,0,390,7,605,393,0,0,12
26046,1778483,269442,443,3054,0,383,0,389,2,510,359,30,0,6
95567,1787780,342889,463,3304,0,196,0,663,2,570,662,1,0,6
1716,1613959,476439,620,4006,0,99,0,263,2,673,263,0,9,7
28481,1791099,344816,276,1853,3,95,0,311,4,336,253,58,0,6
84464,1808087,350430,397,2629,0,161,0,302,0,480,302,0,0,3
121973,1919333,298416,256,2413,0,54,3,140,1,894,140,0,0,0
5851,1817904,411798,347,2921,0,78,0,512,0,517,514,0,0,8
18627,1797138,177713,211,1610,0,159,0,283,0,313,305,1,0,158
24713,1715665,189338,213,1333,0,120,0,133,0,242,133,0,0,4
38395,1806696,326873,244,1816,0,155,0,554,0,367,556,0,0,5
27619,1798957,395762,474,3516,0,152,0,606,2,594,606,0,2,8
29219,1778188,277745,325,2290,0,501,0,359,2,402,359,0,1,6
178152,1757164,127009,210,1361,0,99,0,90,1,256,90,0,0,8
1338,1711833,203555,239,1715,0,72,0,155,0,298,160,0,0,7
35990,1859909,548809,510,3448,0,88,0,752,0,650,752,0,0,6
177188,1788313,172379,302,1799,0,41,0,146,0,341,146,0,0,5
95995,1789056,182149,308,1641,0,539,8,105,0,360,111,0,89,9
64083,1875411,454853,456,3649,0,230,1,585,9,579,554,30,4,17
39683,1804922,540881,424,4934,0,292,0,1259,7,812,1262,0,0,7
168259,1762396,339687,530,3425,0,150,0,346,0,591,346,0,0,8
76343,1859597,387757,418,2636,1,2882,1,539,0,535,285,253,0,11
1335,1792609,409996,744,4062,0,181,0,73,0,771,73,0,0,15
30205,1868996,891003,533,5651,0,316,1,1151,13,821,1151,0,0,30
83358,1208136,189090,268,1591,0,136,0,114,0,293,114,0,0,2
4416,1784347,160305,220,1468,0,58,0,183,0,337,189,2,0,3
5816,1752226,429492,355,2193,0,2544,0,275,1,386,275,0,7,31
1954,1754275,234677,394,2511,0,97,0,253,0,438,253,0,0,4
31619,1755696,286202,305,1955,0,127,0,186,0,350,184,2,0,10
54158,1944268,216465,200,1402,0,68,0,319,0,257,326,0,0,14
107272,1780003,290405,448,3074,0,80,0,396,0,545,396,0,0,3
22888,1800753,648693,332,3081,0,3957,0,763,10,582,764,0,0,4
23073,1708181,233668,271,1861,0,318,0,94,0,373,95,0,0,6
1273,1844873,167949,241,1710,0,70,0,187,1,294,187,0,0,2
5409,1808364,311658,228,1871,0,34,0,503,0,278,503,0,0,4
37717,1760779,160783,236,1432,0,69,1,151,0,252,154,8,0,10
31248,1709162,406588,369,2923,0,134,0,413,1,574,413,0,0,3
78398,1553137,254087,403,2633,0,358,0,324,0,451,324,0,0,9
739,1733533,180354,312,2052,0,75,2,303,2,363,302,1,0,5
1770,1786184,360897,369,2732,0,133,1,600,3,521,490,109,0,8
45601,1819789,165438,232,1667,0,169,0,274,0,353,274,0,0,14
2398,1795041,260651,374,2658,0,119,0,432,1,447,432,0,0,13
54026,1415914,439270,518,3421,0,888,0,115,0,566,115,0,0,16
1336,1650311,204603,272,1744,0,250,0,75,0,489,75,0,0,6
66213,1731092,297736,266,1579,0,36,1,101,0,288,100,0,1,4
4762,1857191,478539,700,3996,0,94,0,223,1,734,223,0,0,16
3807,1819023,357979,538,3355,0,199,0,384,0,596,390,0,0,7
6288,1804921,301721,413,2565,0,131,0,238,3,472,238,0,0,16
20747,1789837,157477,207,1353,0,61,0,192,0,241,192,0,0,5
109909,1800736,341046,330,1830,0,96,0,156,0,384,161,0,0,2
13845,1834655,167011,217,1522,0,124,0,204,0,274,204,0,0,11
28261,1765073,417846,421,3517,0,62,2,704,1,523,702,0,7,9
35705,1797140,210871,318,1730,0,216,0,37,1,322,37,0,0,12
1760,1791400,522502,749,5706,0,256,1,897,13,986,871,29,3,29
2542,1811976,236971,538,3584,0,50,0,174,0,567,179,0,0,18
2495,1796636,259163,281,1792,0,68,0,253,0,326,253,0,0,3
86146,1809784,192940,534,3629,0,155,0,483,1,604,484,0,0,8
87958,1801274,165415,265,1545,0,101,0,131,0,292,140,0,0,8
161814,1906718,114115,204,1020,0,112,0,15,0,206,15,0,1,0
903,1746512,297150,434,2918,0,122,1,585,0,542,585,0,0,11
1701,1724496,247270,304,2287,0,153,0,427,0,417,453,0,0,8
3591,1794980,362474,503,2870,0,91,0,231,0,593,231,0,0,8
697148,1653484,351752,405,2730,0,318,0,384,0,500,384,0,0,7
1073,1685391,278064,327,2307,0,634,0,360,0,496,368,0,22,3
11213,1717787,766588,728,5732,0,228,0,388,15,956,388,0,0,15
20205,1806378,458607,412,3726,0,574,0,1211,3,663,1222,0,0,10
63767,1807202,171360,304,2132,0,73,0,319,0,361,319,0,0,8
1120,1797238,349340,322,2250,0,616,0,308,2,383,308,0,0,6
1700,1759986,177159,313,2027,0,102,0,265,0,387,266,0,0,15
3072,1650378,197238,276,1776,0,42,0,133,0,298,133,0,0,6
2248,1840816,188656,247,1647,0,77,0,231,0,279,230,0,2,11
41501,1791311,301033,378,2734,0,163,0,527,0,483,526,1,7,10
85016,1790333,233273,210,1614,0,23,0,286,0,262,287,0,0,7
1676,1773650,270446,254,2053,0,623,0,729,0,476,729,0,0,13
3007,2384170,123882,201,1444,0,157,0,206,0,262,206,0,0,17
34734,1800220,460144,419,4412,0,634,0,1034,18,814,1036,5,76,11
69001,1789028,215653,388,2695,0,35,0,541,0,523,544,0,0,4
11288,1850520,524585,823,6027,0,618,0,800,0,983,800,0,0,11
7757,1790907,275366,301,2451,0,134,0,735,2,442,735,0,0,4
401,1716701,216189,320,2303,0,141,0,469,2,413,467,2,0,3
21428,1798438,265888,357,2107,0,280,0,190,2,399,190,0,0,3
1492,1443262,133294,239,1582,0,49,0,178,0,290,178,0,0,2
41977,1674077,399923,365,2516,0,53,0,479,0,466,479,0,0,6
1493,2085361,447473,393,3666,0,225,0,585,6,667,585,0,1,9
1809,1631189,393507,396,2434,0,540,0,514,1,447,514,0,0,3
1425,1832573,423979,526,3303,0,214,0,149,2,545,149,0,0,8
5936,1803973,235475,232,2091,0,293,0,290,9,547,290,0,0,3
69402,1789282,273659,282,1954,0,82,0,210,4,330,210,0,0,5
2435,1791336,204388,285,1783,0,301,0,206,0,342,206,0,0,13
2745,1806846,263329,257,2012,0,108,0,653,1,357,655,0,0,2
1959,1808666,530738,585,3881,0,187,0,288,3,708,288,0,0,22
34267,1790097,224186,249,1430,0,59,0,240,1,274,240,0,0,8
79174,1754910,497830,564,3332,0,161,0,93,0,577,93,0,0,12
2467,1776710,632904,466,4241,0,162,1,1250,3,742,1250,0,1,8
1998,1828662,141630,210,1624,0,353,0,361,1,352,372,0,0,3
106636,1796433,410715,723,4217,0,116,0,144,0,749,144,0,0,20
37450,1784366,162278,238,1561,0,51,0,112,0,253,111,1,0,9
29826,1810933,308770,267,2214,0,82,0,430,7,345,430,0,0,4
24521,1879035,441830,474,3045,0,74,0,354,0,570,354,0,0,4
40565,1797329,295453,301,2387,0,137,0,679,0,413,679,0,0,12
833,1789896,386044,303,4040,0,195,3,1794,9,612,1791,0,6,19
8634,1787923,160891,204,1330,0,294,0,162,0,265,281,0,0,7
94515,1615745,266244,212,1377,0,154,0,84,0,244,84,0,0,9
14012,1765329,530696,480,3168,0,87,0,282,1,554,282,0,0,11
1700,1806457,672090,702,4754,0,331,0,706,2,854,706,0,3,6
4038,1820956,412875,228,3796,0,229,0,466,1,2483,464,2,5,70
29148,1781390,479875,552,3578,0,109,0,422,1,667,422,0,0,6
33080,1818423,578821,593,3815,0,116,0,313,4,692,313,0,0,8
9912,2083506,227497,246,1671,0,139,0,262,0,288,262,0,0,4
961,1815447,525776,829,5202,0,606,0,441,0,882,441,0,1,8
46386,1790426,352750,225,2002,0,69,0,692,0,332,701,0,1,10
127781,1781911,250515,298,1930,0,76,1,257,0,342,253,3,0,6
140171,1763654,153536,243,1459,0,70,0,60,0,249,60,0,0,4
25850,1764207,600382,860,5428,0,188,0,663,6,1015,663,0,0,15
71173,1799968,421496,712,3962,0,97,0,107,1,734,106,1,0,17
42496,1673301,374360,407,2525,0,49,0,303,2,473,303,0,0,7
27584,1794983,328815,299,2226,4,230,0,366,6,358,368,1,4,6
273,1797031,476674,544,4662,0,136,0,1169,1,807,1179,0,0,4
1918,1859487,295104,250,1843,0,134,0,348,0,328,348,0,0,8
32949,1677389,213497,388,2508,0,56,0,172,0,420,165,7,0,8
1003,1743106,66455,126,823,0,34,0,136,0,169,150,0,0,4
2209,1791804,522615,832,6164,0,413,1,710,10,1059,711,0,5,4
54055,1786472,136231,222,1327,0,104,0,77,0,233,77,0,0,4
3325,1782046,257664,408,2850,0,87,0,324,4,468,324,0,0,4
36793,1700599,317631,371,2430,0,68,0,252,1,425,251,0,2,5
74908,1763799,235950,200,1504,0,83,0,331,0,298,341,0,0,5
14731,1787349,903757,1118,7276,0,314,0,432,0,1181,432,0,0,16
31255,1803529,446233,350,2118,0,458,0,199,0,383,199,0,0,6
1279,1853754,508543,423,3984,0,984,0,1699,0,671,1707,0,0,40
67589,1768277,305296,405,2767,0,132,1,177,5,447,169,7,2,21
25225,1772000,318116,405,2879,0,357,0,452,0,499,452,0,0,8
50561,1795420,300217,521,3691,0,160,0,427,1,596,427,0,0,9
39828,1883675,622014,569,3816,0,3581,0,484,0,680,484,0,0,8
36961,1784840,213112,370,2007,0,64,0,60,0,377,60,0,0,3
13455,1792315,496599,818,4821,0,806,0,238,0,848,238,0,0,10
9319,1775820,202788,204,1494,0,26,0,12,0,205,12,0,0,2
892,1611976,284270,328,2581,0,339,0,667,0,426,667,0,11,5
1274,1713817,514732,600,3873,0,101,0,275,5,666,275,0,0,8
3406,1744158,338454,378,2488,0,53,0,363,0,521,363,0,0,6
109469,1806655,342467,212,3227,0,163,0,630,1,1671,642,3,1,16
1033,1756761,463172,475,3265,0,763,0,323,4,560,323,0,0,6
192150,1869790,440230,443,3393,0,382,0,534,3,537,500,35,1,4
5069,1802147,427426,396,2752,0,83,0,341,5,495,341,0,0,4
3804,1763491,493532,504,3136,0,91,0,246,0,543,246,0,0,8
342620,1980379,164032,247,1527,0,33,0,103,0,264,103,0,0,3
40237,1751916,185438,230,1360,0,314,0,125,0,243,125,0,0,8
26728,1785505,378950,401,2647,0,69,0,286,0,460,282,4,0,13
41715,1793124,397780,692,5694,0,181,0,623,11,872,614,12,0,10
1742,1809889,214508,325,2259,0,69,0,105,0,338,105,0,0,14
32746,1796270,389221,305,2849,0,879,0,1039,0,477,1039,0,0,10
1255,1731847,404112,590,3855,0,110,0,586,0,705,592,0,0,6
38766,1765762,361084,331,2068,0,618,0,151,0,348,151,0,1,9
1061,1775063,189022,344,2161,0,548,0,148,0,364,148,0,0,6
1786,400006,81843,212,1190,0,26,0,63,0,225,63,0,1,1
1384,2562971,142181,213,1531,0,205,0,315,0,306,315,0,0,12
1809,1731665,255552,528,3029,0,103,0,241,0,568,241,0,0,5
1832,1761033,304750,462,2666,0,62,0,161,1,498,161,0,0,6
31807,1694738,560623,443,3454,0,108,0,1066,0,624,1068,0,1,8
735352,2155669,148709,208,1223,0,73,0,76,0,234,76,0,0,4
43150,1955689,296613,412,2616,0,142,0,223,0,579,223,0,0,5
781,422793,219370,361,2151,0,52,0,80,1,370,80,0,1,10
720,1750579,154191,200,1282,0,49,0,122,0,221,123,0,0,0
1226,1784131,505900,746,4330,0,102,0,214,2,780,214,0,0,5
9896,1805868,673531,514,3700,0,119,1,487,0,594,486,0,1,12
1008,1797972,517498,502,3578,0,849,0,787,0,625,787,0,0,9
1966,1819182,205379,230,1435,0,16,0,86,0,296,86,0,0,2
24737,1838591,542561,808,5349,0,143,0,430,6,909,430,0,0,8
154136,1809918,701454,719,4597,0,539,0,474,2,836,474,0,0,25
672,1760740,431684,597,3839,0,65,0,398,0,670,398,0,0,12
1239,1536783,169342,270,1642,0,61,1,143,0,288,143,0,2,11
5463,1905141,96615,164,1103,0,43,0,44,0,251,44,0,0,2
51650,1582965,179167,321,2246,0,137,0,289,0,375,289,0,0,5
34783,1771120,266333,341,2032,0,26,0,59,0,356,59,0,0,6
58200,1808355,241543,444,2627,0,104,0,189,0,505,189,0,0,8
171990,1962765,121356,201,1180,0,54,0,76,0,212,76,0,0,2
730,1799818,679327,1080,6491,0,143,0,344,5,1161,344,0,0,9
1211,625710,161941,260,1734,0,35,0,274,0,306,274,0,0,5
27497,1648028,229503,282,1716,0,128,0,181,0,314,181,0,0,6
57312,1804107,505418,521,3390,0,165,0,516,0,600,516,0,0,6
2176,1650427,362483,523,3820,0,180,2,702,5,710,702,0,4,10
2148,1492934,298141,359,2247,0,74,0,185,0,490,172,13,0,9
33234,1820311,670660,500,5707,0,534,0,1872,0,920,1872,0,0,13
1405,1798887,375638,509,3656,0,443,0,736,0,641,736,0,0,6
39512,1787643,180868,331,2028,0,43,1,166,0,358,165,0,0,7
1400,1765955,347275,506,3332,0,93,0,245,2,551,245,0,0,10
41409,1205983,156877,268,1704,0,96,1,85,0,283,84,0,2,6
36077,1799064,402706,576,3213,0,142,0,147,0,678,147,0,0,9
1433,1805216,120377,211,1410,0,429,0,133,1,227,133,0,0,19
61564,1571700,150848,201,1193,0,53,0,89,0,208,104,0,0,4
708779,3148719,62061,226,1369,0,93,0,131,1,239,131,0,1,3
24827,1638851,343685,635,4326,0,488,0,533,2,761,533,0,0,13
94015,5405146,727075,466,4845,0,107,0,1410,9,793,1414,0,2,14
58955,1795359,282832,211,2557,0,128,0,1197,0,488,1197,0,0,10
56784,1860639,367382,290,2734,0,155,0,1273,0,555,1283,0,0,6
184603,1789894,234643,451,1924,0,98,1,168,1,256,170,0,0,12
211123,1789820,232643,242,1818,0,181,0,412,0,295,419,0,0,8
74961,1802514,178157,215,1431,0,84,1,147,0,249,158,4,2,2
50283,1807774,385205,378,2291,0,103,0,141,0,401,140,1,0,8
43867,1803349,206440,232,1557,0,124,0,59,0,420,59,0,2,6
7883,1769813,600837,349,3404,0,715,0,1265,0,571,1265,0,0,8
